region,sexo,edad,s7,s8,ytrabaj,ytrabhaj,o10,o27,e6a,e6b
8,1,3,0.0,0.0,0.0,61530,0.0,0.0,1,7
8,2,26,1.0,22.0,200018.0,400036,45.0,2.0,2,1
8,1,25,0.0,0.0,200018.0,400036,48.0,2.0,2,1
8,1,50,0.0,0.0,195073.0,195073,45.0,2.0,2,1
8,2,22,0.0,0.0,0.0,195073,0.0,0.0,3,2
8,2,47,1.0,25.0,0.0,195073,0.0,0.0,2,1
8,1,54,0.0,0.0,770782.0,968602,45.0,1.0,1,2
8,2,45,2.0,24.0,109900.0,968602,45.0,2.0,1,2
8,2,21,1.0,18.0,87920.0,968602,20.0,2.0,2,1
8,2,15,0.0,0.0,0.0,968602,0.0,0.0,2,2
8,1,2,0.0,0.0,0.0,968602,0.0,0.0,1,7
8,1,23,0.0,0.0,261562.0,380254,45.0,2.0,3,2
8,2,24,1.0,24.0,0.0,380254,0.0,0.0,3,2
8,1,0,0.0,0.0,0.0,380254,0.0,0.0,1,7
8,2,48,2.0,19.0,118692.0,380254,24.0,2.0,2,1
8,1,75,0.0,0.0,307090.0,307090,20.0,2.0,1,2
8,2,80,8.0,17.0,0.0,307090,0.0,0.0,1,2
8,1,9,0.0,0.0,0.0,307090,0.0,0.0,1,2
8,2,40,1.0,31.0,0.0,307090,0.0,0.0,1,7
8,2,28,1.0,23.0,219800.0,604450,45.0,2.0,2,1
8,1,37,0.0,0.0,384650.0,604450,45.0,1.0,2,1
8,2,5,0.0,0.0,0.0,604450,0.0,0.0,1,7
8,1,50,0.0,0.0,615300.0,1205050,45.0,2.0,3,1
8,1,20,0.0,0.0,205100.0,1205050,45.0,2.0,3,2
8,2,47,2.0,27.0,384650.0,1205050,45.0,2.0,2,1
8,1,15,0.0,0.0,0.0,1205050,0.0,0.0,2,2
8,1,45,0.0,0.0,444729.0,675519,48.0,2.0,4,1
8,2,38,2.0,24.0,230790.0,675519,29.0,2.0,4,1
8,1,12,0.0,0.0,0.0,675519,0.0,0.0,1,2
8,1,10,0.0,0.0,0.0,675519,0.0,0.0,1,2
